latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,confidence,version,bright_ti5,frp,daynight
30.14834,-90.85538,302.5,0.39,0.36,8/1/18,742,N,nominal,1.0NRT,289.8,0.6,N
31.33478,-103.33215,304.9,0.57,0.69,8/1/18,742,N,nominal,1.0NRT,288.7,0.8,N
30.0621,-90.59945,296.8,0.39,0.36,8/1/18,742,N,nominal,1.0NRT,273.9,0.6,N
31.33441,-103.33238,305.2,0.57,0.69,8/1/18,742,N,nominal,1.0NRT,288.4,0.9,N
29.99842,-90.40131,306.7,0.39,0.36,8/1/18,742,N,nominal,1.0NRT,292.4,2.5,N
29.9972,-90.39335,306.4,0.39,0.36,8/1/18,742,N,nominal,1.0NRT,292.7,1.7,N
29.99573,-90.40596,304.7,0.39,0.36,8/1/18,742,N,nominal,1.0NRT,291.3,1.4,N
31.1885,-102.99147,303,0.54,0.68,8/1/18,742,N,nominal,1.0NRT,288.6,0.7,N
31.13238,-102.92995,299,0.54,0.68,8/1/18,742,N,nominal,1.0NRT,287.8,0.6,N
30.24139,-93.27464,305.5,0.46,0.39,8/1/18,742,N,nominal,1.0NRT,289.1,1.3,N
30.11467,-93.29874,316.3,0.46,0.39,8/1/18,742,N,nominal,1.0NRT,291,1.2,N
30.1533,-93.72231,309.9,0.48,0.4,8/1/18,742,N,nominal,1.0NRT,292.9,1.4,N
30.1504,-93.72001,311.1,0.47,0.4,8/1/18,742,N,nominal,1.0NRT,292.8,1.7,N
30.45676,-97.71604,305.9,0.52,0.5,8/1/18,742,N,nominal,1.0NRT,293.2,0.8,N
30.03846,-94.04266,309.7,0.49,0.4,8/1/18,742,N,nominal,1.0NRT,279.3,2,N
29.68445,-91.47427,311.1,0.4,0.37,8/1/18,742,N,nominal,1.0NRT,292.3,1.4,N
30.17667,-95.3339,309.1,0.57,0.43,8/1/18,742,N,nominal,1.0NRT,292.4,1.4,N
30.0288,-94.87661,328.7,0.54,0.42,8/1/18,742,N,nominal,1.0NRT,292.6,3.7,N
29.83655,-93.966,304.2,0.48,0.4,8/1/18,742,N,nominal,1.0NRT,274.5,2.9,N
29.75835,-93.88239,303.7,0.48,0.4,8/1/18,742,N,nominal,1.0NRT,290.9,1.2,N
29.75773,-93.87742,307.6,0.48,0.4,8/1/18,742,N,nominal,1.0NRT,292.1,1.1,N
29.87828,-94.91306,303.9,0.54,0.42,8/1/18,742,N,nominal,1.0NRT,293.4,1.3,N
29.75406,-93.87804,311.5,0.48,0.4,8/1/18,742,N,nominal,1.0NRT,291.9,1.1,N
29.75388,-95.00403,322.5,0.54,0.42,8/1/18,742,N,nominal,1.0NRT,294.7,2.7,N
29.7559,-95.0209,308.9,0.54,0.42,8/1/18,742,N,nominal,1.0NRT,293.1,1.9,N
29.75455,-95.00964,312.5,0.54,0.42,8/1/18,742,N,nominal,1.0NRT,294.7,2.7,N
29.74542,-94.99963,309.4,0.54,0.42,8/1/18,742,N,nominal,1.0NRT,295.9,2.1,N
29.74062,-95.12716,318.7,0.55,0.43,8/1/18,742,N,nominal,1.0NRT,294.7,3.5,N
29.72771,-95.22258,306.4,0.55,0.43,8/1/18,742,N,nominal,1.0NRT,294.3,1.4,N
29.68222,-98.18478,303.1,0.54,0.51,8/1/18,742,N,nominal,1.0NRT,292.8,1.6,N
29.68041,-98.18169,307.4,0.54,0.51,8/1/18,742,N,nominal,1.0NRT,293.3,1.3,N
29.57603,-98.03079,324.5,0.53,0.5,8/1/18,742,N,nominal,1.0NRT,293.6,2.7,N
29.57654,-98.03633,307.8,0.53,0.5,8/1/18,742,N,nominal,1.0NRT,292.5,2.7,N
29.57388,-98.03153,330.9,0.53,0.5,8/1/18,742,N,nominal,1.0NRT,293.2,2.8,N
29.34089,-97.10991,307.1,0.47,0.47,8/1/18,742,N,nominal,1.0NRT,292.8,1.3,N
29.42609,-98.34283,302.5,0.55,0.51,8/1/18,742,N,nominal,1.0NRT,291.6,0.5,N
29.08088,-95.75708,303.5,0.39,0.44,8/1/18,742,N,nominal,1.0NRT,292.8,0.9,N
29.06787,-95.7509,309.4,0.39,0.44,8/1/18,742,N,nominal,1.0NRT,295.5,2.7,N
28.89857,-97.1691,304.8,0.46,0.47,8/1/18,742,N,nominal,1.0NRT,292.5,1,N
28.89419,-97.16966,308.5,0.46,0.47,8/1/18,742,N,nominal,1.0NRT,292.4,1,N
28.89369,-97.16489,304.5,0.46,0.47,8/1/18,742,N,nominal,1.0NRT,292.7,0.9,N
28.89655,-98.05933,315.8,0.52,0.5,8/1/18,742,N,nominal,1.0NRT,293.3,0.8,N
28.84412,-99.51022,306.7,0.32,0.55,8/1/18,742,N,nominal,1.0NRT,292.5,0.5,N
28.51322,-96.79591,302.4,0.44,0.46,8/1/18,742,N,nominal,1.0NRT,288.6,0.7,N
28.75731,-99.47594,302.6,0.63,0.54,8/1/18,742,N,nominal,1.0NRT,291.8,1.2,N
28.47881,-99.08331,305.6,0.6,0.53,8/1/18,742,N,nominal,1.0NRT,292.8,0.8,N
28.3466,-99.51193,308.9,0.63,0.54,8/1/18,742,N,nominal,1.0NRT,292.3,1.7,N
23.01059,-82.74271,302.8,0.64,0.54,8/1/18,742,N,nominal,1.0NRT,280.8,1.8,N
23.01127,-82.74282,305.2,0.64,0.54,8/1/18,742,N,nominal,1.0NRT,280.9,3.7,N
25.03519,-98.17496,300.1,0.48,0.48,8/1/18,742,N,nominal,1.0NRT,260.1,0.8,N
22.2633,-97.80673,310.8,0.42,0.45,8/1/18,742,N,nominal,1.0NRT,277.5,0.8,N
22.01776,-97.93513,308.4,0.42,0.46,8/1/18,742,N,nominal,1.0NRT,276.9,0.6,N
21.91385,-99.00448,311.6,0.49,0.49,8/1/18,742,N,nominal,1.0NRT,275.4,1.1,N
21.91332,-98.99969,302.9,0.49,0.49,8/1/18,742,N,nominal,1.0NRT,277.1,1.1,N
19.80373,-89.30014,298.3,0.46,0.39,8/1/18,742,N,nominal,1.0NRT,276.8,1.3,N
20.97212,-98.74178,300.9,0.46,0.47,8/1/18,742,N,nominal,1.0NRT,286.1,1,N
20.51556,-97.48005,317.5,0.38,0.43,8/1/18,742,N,nominal,1.0NRT,287.3,1.7,N
20.51496,-97.47542,307.5,0.57,0.43,8/1/18,742,N,nominal,1.0NRT,287.4,1.7,N
19.59176,-92.20259,314.9,0.38,0.36,8/1/18,742,N,nominal,1.0NRT,271.8,1.8,N
19.56997,-92.2365,298.5,0.38,0.36,8/1/18,742,N,nominal,1.0NRT,268.6,0.9,N
19.56713,-92.23637,342.4,0.38,0.36,8/1/18,742,N,nominal,1.0NRT,269.4,6.7,N
19.56771,-92.24002,314.2,0.38,0.36,8/1/18,742,N,nominal,1.0NRT,268.1,3.1,N
19.56382,-92.23696,336.4,0.38,0.36,8/1/18,742,N,nominal,1.0NRT,267.8,6.7,N
19.5644,-92.24061,306.3,0.38,0.36,8/1/18,742,N,nominal,1.0NRT,267,3.1,N
20.41731,-99.0202,296.5,0.47,0.48,8/1/18,742,N,nominal,1.0NRT,281.8,0.9,N
19.44011,-92.03728,310,0.39,0.36,8/1/18,742,N,nominal,1.0NRT,276.6,2.4,N
19.43621,-92.03421,304.3,0.39,0.36,8/1/18,742,N,nominal,1.0NRT,276.7,2.1,N
45.28157,-66.0142,299.1,0.63,0.72,8/1/18,736,N,nominal,1.0NRT,286.1,1.5,N
48.39927,-103.41116,298.9,0.69,0.74,8/1/18,736,N,nominal,1.0NRT,277.5,1.3,N
48.40081,-103.33054,306.4,0.69,0.74,8/1/18,736,N,nominal,1.0NRT,280.6,2.6,N
48.40269,-103.32589,296.5,0.69,0.74,8/1/18,736,N,nominal,1.0NRT,280.3,1.7,N
48.11071,-103.0992,313.4,0.67,0.74,8/1/18,736,N,nominal,1.0NRT,282.8,4.4,N
48.11216,-103.09238,305.2,0.67,0.74,8/1/18,736,N,nominal,1.0NRT,282.4,1,N
48.10526,-103.09224,298.1,0.67,0.74,8/1/18,736,N,nominal,1.0NRT,282.1,1,N
48.03894,-102.87365,316.4,0.65,0.73,8/1/18,736,N,nominal,1.0NRT,282.4,2.3,N
48.03872,-102.87024,313.8,0.65,0.73,8/1/18,736,N,nominal,1.0NRT,282.2,2.7,N
47.93227,-102.57372,296.5,0.63,0.72,8/1/18,736,N,nominal,1.0NRT,280.3,2,N
47.90312,-103.25518,299.1,0.68,0.74,8/1/18,736,N,nominal,1.0NRT,280.8,1.8,N
47.90327,-103.2458,296.6,0.68,0.74,8/1/18,736,N,nominal,1.0NRT,277.3,0.6,N
47.938,-102.57318,305.9,0.63,0.72,8/1/18,736,N,nominal,1.0NRT,280.9,2.4,N
47.90519,-103.25343,302.9,0.68,0.74,8/1/18,736,N,nominal,1.0NRT,281.7,1.7,N
46.5291,-84.356,299.6,0.38,0.36,8/1/18,736,N,nominal,1.0NRT,289.5,0.5,N
46.52492,-84.37303,304.3,0.38,0.36,8/1/18,736,N,nominal,1.0NRT,290.9,1.1,N
46.52414,-84.36808,310.4,0.38,0.36,8/1/18,736,N,nominal,1.0NRT,291.2,1.3,N
46.52166,-84.37412,328,0.38,0.36,8/1/18,736,N,nominal,1.0NRT,293,1.5,N
46.52087,-84.36917,306.4,0.38,0.36,8/1/18,736,N,nominal,1.0NRT,290.1,1.4,N
46.51917,-84.38016,306.5,0.38,0.36,8/1/18,736,N,nominal,1.0NRT,288.8,1.5,N
46.51839,-84.37521,305.9,0.38,0.36,8/1/18,736,N,nominal,1.0NRT,289.8,1.5,N
47.84892,-103.29939,306.3,0.68,0.74,8/1/18,736,N,nominal,1.0NRT,279.3,1.9,N
46.51499,-84.39719,325.1,0.38,0.36,8/1/18,736,N,nominal,1.0NRT,289.9,2.5,N
46.51421,-84.39223,301.2,0.38,0.36,8/1/18,736,N,nominal,1.0NRT,289.1,1.4,N
46.50598,-84.4054,313,0.38,0.36,8/1/18,736,N,nominal,1.0NRT,289.1,1.3,N
47.78951,-103.08987,297.3,0.67,0.74,8/1/18,736,N,nominal,1.0NRT,279.8,0.9,N
47.79176,-102.93018,296.1,0.66,0.73,8/1/18,736,N,nominal,1.0NRT,282,1.1,N
47.84671,-102.91759,296.2,0.66,0.73,8/1/18,736,N,nominal,1.0NRT,281.1,0.5,N
47.81742,-103.13387,303.8,0.67,0.74,8/1/18,736,N,nominal,1.0NRT,280.8,1.5,N
47.62719,-102.96799,317.8,0.66,0.73,8/1/18,736,N,nominal,1.0NRT,283.4,2.7,N
47.58668,-102.91162,313.1,0.66,0.73,8/1/18,736,N,nominal,1.0NRT,282.8,2.8,N
47.58681,-102.90119,296.7,0.66,0.73,8/1/18,736,N,nominal,1.0NRT,282.5,1.4,N
47.62722,-102.96478,320.7,0.66,0.73,8/1/18,736,N,nominal,1.0NRT,283.4,2,N
47.58648,-102.90734,320.3,0.66,0.73,8/1/18,736,N,nominal,1.0NRT,283.3,2.4,N
45.97376,-85.87447,306,0.39,0.36,8/1/18,736,N,nominal,1.0NRT,287.5,1.2,N
42.10417,-72.03416,297.5,0.43,0.62,8/1/18,736,N,nominal,1.0NRT,283.2,0.4,N
43.27534,-79.79782,298.8,0.53,0.42,8/1/18,736,N,nominal,1.0NRT,279.2,1.2,N
43.26176,-79.81013,318.5,0.53,0.42,8/1/18,736,N,nominal,1.0NRT,283.9,3.6,N
43.29027,-79.9836,295.9,0.52,0.41,8/1/18,736,N,nominal,1.0NRT,275.5,0.9,N
44.76636,-93.03953,303.2,0.43,0.46,8/1/18,736,N,nominal,1.0NRT,291.6,1.4,N
44.76215,-93.04029,301.8,0.43,0.46,8/1/18,736,N,nominal,1.0NRT,291,1,N
43.10668,-85.69913,324.5,0.38,0.36,8/1/18,736,N,nominal,1.0NRT,267.9,0.1,N
43.63911,-104.55769,302,0.77,0.77,8/1/18,736,N,nominal,1.0NRT,283.8,0.9,N
41.46231,-81.6746,320.8,0.48,0.4,8/1/18,736,N,nominal,1.0NRT,288.2,2,N
41.45872,-81.67587,317.6,0.48,0.4,8/1/18,736,N,nominal,1.0NRT,288.9,2,N
41.45155,-81.67843,332.3,0.48,0.4,8/1/18,736,N,nominal,1.0NRT,289.3,4.5,N
42.47911,-87.88623,301.8,0.4,0.37,8/1/18,736,N,nominal,1.0NRT,286,0.3,N
42.31694,-88.02631,299.7,0.4,0.37,8/1/18,736,N,nominal,1.0NRT,287.1,0.3,N
42.27336,-90.00331,298.7,0.45,0.39,8/1/18,736,N,nominal,1.0NRT,286.9,0.6,N
41.22508,-83.20862,302.2,0.43,0.38,8/1/18,736,N,nominal,1.0NRT,270.7,1.1,N
42.27195,-90.00468,300.2,0.45,0.39,8/1/18,736,N,nominal,1.0NRT,286.7,0.6,N
41.22438,-83.21046,298.1,0.43,0.38,8/1/18,736,N,nominal,1.0NRT,262.4,1.2,N
42.14276,-89.07928,302,0.42,0.38,8/1/18,736,N,nominal,1.0NRT,285.7,1,N
41.95295,-88.14449,301.9,0.4,0.37,8/1/18,736,N,nominal,1.0NRT,287.1,0.6,N
41.87136,-87.88952,303.4,0.4,0.37,8/1/18,736,N,nominal,1.0NRT,287.9,0.7,N
40.39549,-79.85524,311.9,0.4,0.44,8/1/18,736,N,nominal,1.0NRT,287.1,1.7,N
40.3945,-79.8507,314.8,0.4,0.44,8/1/18,736,N,nominal,1.0NRT,286.7,1.5,N
40.39153,-79.85667,326.9,0.4,0.44,8/1/18,736,N,nominal,1.0NRT,287.1,1.7,N
40.39253,-79.86126,301.8,0.4,0.44,8/1/18,736,N,nominal,1.0NRT,285.8,1.7,N
40.39053,-79.85211,304.2,0.4,0.44,8/1/18,736,N,nominal,1.0NRT,285.2,1.5,N
41.36576,-84.92065,297,0.39,0.36,8/1/18,736,N,nominal,1.0NRT,271.7,0.6,N
40.45082,-80.28421,301.4,0.57,0.43,8/1/18,736,N,nominal,1.0NRT,287.5,0.9,N
42.55381,-94.73946,297.3,0.49,0.48,8/1/18,736,N,nominal,1.0NRT,286.4,0.4,N
40.32915,-79.90378,299.1,0.4,0.44,8/1/18,736,N,nominal,1.0NRT,283.9,0.8,N
41.68479,-87.42382,331,0.39,0.36,8/1/18,736,N,nominal,1.0NRT,289.9,2.6,N
41.64138,-87.1318,299.8,0.39,0.36,8/1/18,736,N,nominal,1.0NRT,282.7,1.9,N
41.68148,-87.42468,322.6,0.39,0.36,8/1/18,736,N,nominal,1.0NRT,289.2,1.8,N
41.68217,-87.42934,302.2,0.39,0.36,8/1/18,736,N,nominal,1.0NRT,288.1,1.8,N
41.68079,-87.42003,314.4,0.39,0.36,8/1/18,736,N,nominal,1.0NRT,292.6,1.4,N
41.63877,-87.13729,299,0.39,0.36,8/1/18,736,N,nominal,1.0NRT,278.2,0.8,N
41.63809,-87.13268,319.5,0.39,0.36,8/1/18,736,N,nominal,1.0NRT,285.1,1.7,N
41.67886,-87.43021,330.7,0.39,0.36,8/1/18,736,N,nominal,1.0NRT,289,1.8,N
41.67748,-87.4209,309.1,0.39,0.36,8/1/18,736,N,nominal,1.0NRT,290.3,1.4,N
41.63548,-87.13818,299.2,0.39,0.36,8/1/18,736,N,nominal,1.0NRT,278.5,0.8,N
41.63479,-87.13355,301.8,0.39,0.36,8/1/18,736,N,nominal,1.0NRT,283.8,1.7,N
40.30133,-79.87417,299.2,0.4,0.44,8/1/18,736,N,nominal,1.0NRT,279.8,1.5,N
41.67555,-87.43108,307.6,0.39,0.36,8/1/18,736,N,nominal,1.0NRT,289.6,0.8,N
41.67292,-87.43661,313.8,0.39,0.36,8/1/18,736,N,nominal,1.0NRT,289.9,2,N
41.67224,-87.43195,301.3,0.39,0.36,8/1/18,736,N,nominal,1.0NRT,288.2,0.8,N
41.67372,-87.46542,317.6,0.39,0.36,8/1/18,736,N,nominal,1.0NRT,289.7,1.3,N
41.67303,-87.46075,299.7,0.39,0.36,8/1/18,736,N,nominal,1.0NRT,288,1.5,N
41.67235,-87.45609,308.4,0.39,0.36,8/1/18,736,N,nominal,1.0NRT,288.6,1.5,N
41.67167,-87.45144,304.9,0.39,0.36,8/1/18,736,N,nominal,1.0NRT,290,1.8,N
41.66972,-87.46162,324,0.39,0.36,8/1/18,736,N,nominal,1.0NRT,288.9,1.5,N
41.66767,-87.44765,329.2,0.39,0.36,8/1/18,736,N,nominal,1.0NRT,289.5,1.8,N
41.6704,-87.46629,310.5,0.39,0.36,8/1/18,736,N,nominal,1.0NRT,287.8,1.3,N
41.66436,-87.44851,330.5,0.39,0.36,8/1/18,736,N,nominal,1.0NRT,290.6,3.4,N
41.64098,-87.40634,329.1,0.39,0.36,8/1/18,736,N,nominal,1.0NRT,292.4,4.1,N
41.65903,-87.62435,327.8,0.39,0.36,8/1/18,736,N,nominal,1.0NRT,289.1,2.1,N
41.64696,-88.05444,304.8,0.4,0.37,8/1/18,736,N,nominal,1.0NRT,291.8,1.2,N
41.41426,-88.18552,305.1,0.4,0.37,8/1/18,736,N,nominal,1.0NRT,290.8,1.5,N
41.03588,-86.59268,327.9,0.38,0.36,8/1/18,736,N,nominal,1.0NRT,286.3,1.7,N
41.18208,-87.85883,303,0.39,0.36,8/1/18,736,N,nominal,1.0NRT,287.5,2,N
41.17875,-87.85966,328.5,0.39,0.36,8/1/18,736,N,nominal,1.0NRT,288.3,2,N
41.17808,-87.85502,308.4,0.39,0.36,8/1/18,736,N,nominal,1.0NRT,287.5,2,N
41.48147,-90.82574,303.2,0.47,0.4,8/1/18,736,N,nominal,1.0NRT,288.3,1.8,N
41.47849,-90.83219,315.2,0.47,0.4,8/1/18,736,N,nominal,1.0NRT,286.4,1.6,N
41.46109,-90.68558,313.8,0.47,0.4,8/1/18,736,N,nominal,1.0NRT,290.6,3.3,N
40.92632,-87.34037,306.3,0.39,0.36,8/1/18,736,N,nominal,1.0NRT,283.7,0.5,N
40.735,-86.43415,312.3,0.38,0.36,8/1/18,736,N,nominal,1.0NRT,287.1,1.3,N
40.93119,-88.65424,317,0.4,0.37,8/1/18,736,N,nominal,1.0NRT,286.2,1.7,N
39.83732,-123.03706,307.1,0.32,0.55,8/1/18,924,N,nominal,1.0NRT,291.9,1.4,N
39.83702,-123.03231,309.7,0.32,0.55,8/1/18,924,N,nominal,1.0NRT,292.4,0.9,N
39.83289,-123.04806,332.5,0.32,0.55,8/1/18,924,N,nominal,1.0NRT,293.6,2.3,N
39.83252,-123.04235,332.7,0.32,0.55,8/1/18,924,N,nominal,1.0NRT,294.4,2.3,N
39.83217,-123.03681,315.9,0.32,0.55,8/1/18,924,N,nominal,1.0NRT,292.9,2.3,N
39.83185,-123.03181,316.8,0.32,0.55,8/1/18,924,N,nominal,1.0NRT,292.3,2.3,N
39.83155,-123.02703,317.2,0.32,0.55,8/1/18,924,N,nominal,1.0NRT,292.3,2.3,N
39.83125,-123.02229,308,0.32,0.55,8/1/18,924,N,nominal,1.0NRT,292,1.9,N
39.82676,-123.03246,325.3,0.32,0.55,8/1/18,924,N,nominal,1.0NRT,292.7,2.3,N
39.82647,-123.02782,338.9,0.32,0.55,8/1/18,924,N,nominal,1.0NRT,292.1,2.3,N
39.82811,-123.05366,311.5,0.32,0.55,8/1/18,924,N,nominal,1.0NRT,290.6,2.3,N
39.82775,-123.04813,315.3,0.32,0.55,8/1/18,924,N,nominal,1.0NRT,291.2,2.3,N
39.82741,-123.04261,319.1,0.32,0.55,8/1/18,924,N,nominal,1.0NRT,291.8,2.3,N
39.82707,-123.03732,316.8,0.32,0.55,8/1/18,924,N,nominal,1.0NRT,291.9,2.3,N
39.82293,-123.05303,329.5,0.32,0.55,8/1/18,924,N,nominal,1.0NRT,292.7,1.6,N
39.82174,-123.03416,343.5,0.32,0.55,8/1/18,924,N,nominal,1.0NRT,292.1,3.3,N
39.82262,-123.04802,312.8,0.32,0.55,8/1/18,924,N,nominal,1.0NRT,290.8,1.6,N
39.82231,-123.04317,300.1,0.32,0.55,8/1/18,924,N,nominal,1.0NRT,289.9,2.5,N
38.46354,-111.49192,300,0.39,0.36,8/1/18,924,N,nominal,1.0NRT,283.5,0.7,N
37.66807,-108.47134,298.5,0.48,0.4,8/1/18,924,N,nominal,1.0NRT,281.1,1.5,N
37.66276,-108.44468,296.5,0.48,0.4,8/1/18,924,N,nominal,1.0NRT,281.9,1.2,N
37.66129,-108.45654,313.5,0.48,0.4,8/1/18,924,N,nominal,1.0NRT,284.3,2.4,N
37.65916,-108.44588,295.6,0.48,0.4,8/1/18,924,N,nominal,1.0NRT,282.3,1.2,N
37.65768,-108.45769,310.4,0.48,0.4,8/1/18,924,N,nominal,1.0NRT,285.1,1.2,N
37.65344,-108.43645,309.3,0.49,0.4,8/1/18,924,N,nominal,1.0NRT,283.9,1.9,N
37.65511,-108.46404,295.2,0.48,0.4,8/1/18,924,N,nominal,1.0NRT,282.6,1.2,N
37.65407,-108.45882,299.1,0.48,0.4,8/1/18,924,N,nominal,1.0NRT,284.2,1.2,N
37.64984,-108.43763,307.6,0.49,0.4,8/1/18,924,N,nominal,1.0NRT,282.8,1.9,N
37.66188,-108.45176,296.5,0.48,0.4,8/1/18,924,N,nominal,1.0NRT,282.3,1.9,N
37.66084,-108.44643,302.8,0.48,0.4,8/1/18,924,N,nominal,1.0NRT,283.1,1.4,N
37.65932,-108.45831,314.2,0.48,0.4,8/1/18,924,N,nominal,1.0NRT,284.5,1.9,N
37.65517,-108.43699,298.4,0.49,0.4,8/1/18,924,N,nominal,1.0NRT,282.2,0.6,N
37.6557,-108.45941,309.4,0.48,0.4,8/1/18,924,N,nominal,1.0NRT,284.9,1.6,N
37.65157,-108.43818,319,0.49,0.4,8/1/18,924,N,nominal,1.0NRT,284.6,1.6,N
37.65107,-108.45533,306.8,0.48,0.4,8/1/18,924,N,nominal,1.0NRT,283.5,1.6,N
37.64796,-108.43935,299.1,0.49,0.4,8/1/18,924,N,nominal,1.0NRT,282,1.6,N
37.64644,-108.45124,325.6,0.48,0.4,8/1/18,924,N,nominal,1.0NRT,287.4,1.9,N
37.65166,-108.47801,316.9,0.48,0.4,8/1/18,924,N,nominal,1.0NRT,285,2.6,N
37.64746,-108.45648,305.1,0.48,0.4,8/1/18,924,N,nominal,1.0NRT,285.7,1.6,N
37.64434,-108.44053,298.2,0.49,0.4,8/1/18,924,N,nominal,1.0NRT,282.1,0.8,N
37.64806,-108.47921,331.6,0.48,0.4,8/1/18,924,N,nominal,1.0NRT,287.3,2.6,N
37.64913,-108.48466,295.4,0.48,0.4,8/1/18,924,N,nominal,1.0NRT,282.2,2.6,N
37.64698,-108.47363,297,0.48,0.4,8/1/18,924,N,nominal,1.0NRT,284.4,1.8,N
37.64486,-108.46277,303.8,0.48,0.4,8/1/18,924,N,nominal,1.0NRT,284.2,1.6,N
37.64385,-108.45763,303.4,0.48,0.4,8/1/18,924,N,nominal,1.0NRT,285.9,1.6,N
37.64283,-108.45241,303.9,0.48,0.4,8/1/18,924,N,nominal,1.0NRT,285.2,1.9,N
37.64178,-108.44704,297.4,0.49,0.4,8/1/18,924,N,nominal,1.0NRT,284.2,1.9,N
37.64074,-108.44167,301.5,0.49,0.4,8/1/18,924,N,nominal,1.0NRT,283.1,0.8,N
37.64445,-108.48032,335.3,0.48,0.4,8/1/18,924,N,nominal,1.0NRT,288.8,3,N
37.64125,-108.46396,334.1,0.48,0.4,8/1/18,924,N,nominal,1.0NRT,287.3,2.5,N
37.64552,-108.48582,311.7,0.48,0.4,8/1/18,924,N,nominal,1.0NRT,284.7,3,N
37.64335,-108.47469,310.3,0.48,0.4,8/1/18,924,N,nominal,1.0NRT,285.4,3,N
37.64025,-108.45881,303.3,0.48,0.4,8/1/18,924,N,nominal,1.0NRT,286,2.5,N
37.63922,-108.45357,301,0.48,0.4,8/1/18,924,N,nominal,1.0NRT,285.4,2.3,N
37.63818,-108.4482,315.1,0.49,0.4,8/1/18,924,N,nominal,1.0NRT,288,2.3,N
37.63712,-108.44282,313.4,0.49,0.4,8/1/18,924,N,nominal,1.0NRT,285.3,1.1,N
37.63971,-108.4757,330.1,0.48,0.4,8/1/18,924,N,nominal,1.0NRT,284.9,3,N
37.63664,-108.46,321.4,0.48,0.4,8/1/18,924,N,nominal,1.0NRT,289.4,2.5,N
37.63456,-108.44933,324.5,0.49,0.4,8/1/18,924,N,nominal,1.0NRT,287.4,2.3,N
37.64191,-108.48692,301.1,0.48,0.4,8/1/18,924,N,nominal,1.0NRT,283.4,3,N
37.64082,-108.48137,311.2,0.48,0.4,8/1/18,924,N,nominal,1.0NRT,284.5,3,N
37.63765,-108.46509,310,0.48,0.4,8/1/18,924,N,nominal,1.0NRT,284,2.5,N
37.63561,-108.45471,308.8,0.48,0.4,8/1/18,924,N,nominal,1.0NRT,287.8,2.3,N
37.6335,-108.44394,296,0.49,0.4,8/1/18,924,N,nominal,1.0NRT,282.6,1.1,N
37.6361,-108.47678,300.9,0.48,0.4,8/1/18,924,N,nominal,1.0NRT,283.7,1,N
37.63303,-108.46114,315.8,0.48,0.4,8/1/18,924,N,nominal,1.0NRT,286.9,2.9,N
37.632,-108.45583,307.1,0.48,0.4,8/1/18,924,N,nominal,1.0NRT,286.7,1.4,N
37.63094,-108.45045,311.3,0.49,0.4,8/1/18,924,N,nominal,1.0NRT,285.1,1.4,N
37.62838,-108.45695,301,0.48,0.4,8/1/18,924,N,nominal,1.0NRT,285.2,1.4,N
37.62732,-108.45155,305.7,0.49,0.4,8/1/18,924,N,nominal,1.0NRT,282.6,1.4,N
37.62476,-108.45809,311,0.48,0.4,8/1/18,924,N,nominal,1.0NRT,285,1.7,N
37.62221,-108.46463,309.2,0.48,0.4,8/1/18,924,N,nominal,1.0NRT,285.5,2.5,N
37.61966,-108.47115,301.6,0.48,0.4,8/1/18,924,N,nominal,1.0NRT,284.5,1.3,N
35.95185,-101.88248,300.9,0.37,0.58,8/1/18,924,N,nominal,1.0NRT,289.2,1,N
39.30632,-122.96548,348.8,0.64,0.54,8/1/18,924,N,nominal,1.0NRT,297.3,17.7,N
39.30587,-122.95882,350.2,0.64,0.54,8/1/18,924,N,nominal,1.0NRT,297,17.7,N
39.30545,-122.95258,346.9,0.63,0.54,8/1/18,924,N,nominal,1.0NRT,296.8,11.6,N
39.30502,-122.94608,334.9,0.63,0.54,8/1/18,924,N,nominal,1.0NRT,295.2,11.6,N
39.30725,-122.97945,305.8,0.32,0.54,8/1/18,924,N,nominal,1.0NRT,292.3,1.3,N
39.30695,-122.97508,314.3,0.32,0.54,8/1/18,924,N,nominal,1.0NRT,291.2,1.8,N
39.30669,-122.97111,310.2,0.32,0.54,8/1/18,924,N,nominal,1.0NRT,292.1,1.8,N
39.30454,-122.93893,318.3,0.63,0.54,8/1/18,924,N,nominal,1.0NRT,294.3,2.9,N
39.30405,-122.93169,305.3,0.63,0.54,8/1/18,924,N,nominal,1.0NRT,292.6,2.9,N
39.30227,-122.98127,341.5,0.32,0.54,8/1/18,924,N,nominal,1.0NRT,295.8,2.2,N
39.30261,-122.98635,316.3,0.32,0.54,8/1/18,924,N,nominal,1.0NRT,294.4,2.2,N
39.29953,-122.93998,314.9,0.63,0.54,8/1/18,924,N,nominal,1.0NRT,293.9,3.8,N
39.29901,-122.93227,315.2,0.63,0.54,8/1/18,924,N,nominal,1.0NRT,294,3.8,N
39.29848,-122.92422,310.1,0.63,0.54,8/1/18,924,N,nominal,1.0NRT,292.7,2,N
39.29202,-122.90356,325.5,0.63,0.54,8/1/18,924,N,nominal,1.0NRT,294.3,4.1,N
39.29045,-122.88007,328.2,0.63,0.54,8/1/18,924,N,nominal,1.0NRT,294.8,5.8,N
39.29002,-122.87349,324.5,0.63,0.54,8/1/18,924,N,nominal,1.0NRT,293.6,5.8,N
39.29807,-122.99478,319.3,0.32,0.54,8/1/18,924,N,nominal,1.0NRT,294.8,2.4,N
